"Gene" "OTU" "query" "db" "genus" "class" "phylum"
"arsM" "OTU_1293" "Acidobacteria bacterium 13_1_40CM_2_60_7" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0261" "Pleurocapsa sp. PCC 7327" "ncbi" "Pleurocapsa" NA "Cyanobacteria"
"arsM" "OTU_0871" "Candidatus Muproteobacteria bacterium RBG_16_60_9" "ncbi" NA "Candidatus Muproteobacteria" "Proteobacteria"
"arsM" "OTU_0957" "Betaproteobacteria bacterium RIFCSPLOWO2_02_64_14" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_1249" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37" "ncbi" NA NA "Candidatus Rokubacteria"
"acr3" "OTU_0278" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0347" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0496" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_67_28" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0041" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0076" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_73_47" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_0246" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0525" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0735" "Acidobacteria bacterium 13_1_40CM_2_60_7" "ncbi" NA NA "Acidobacteria"
"ClassA" "OTU_0048" "Bradyrhizobium japonicum" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"ClassA" "OTU_0090" "Methylocella silvestris BL2" "ncbi" "Methylocella" "Alphaproteobacteria" "Proteobacteria"
"ClassB" "OTU_0195" "Bradyrhizobium sp. ORS 375" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0116" "Candidatus Kuenenia stuttgartiensis" "ncbi" "Candidatus Kuenenia" "Planctomycetia" "Planctomycetes"
"acr3" "OTU_0440" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0020" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0929" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1094" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0417" "Acidobacteriales bacterium 59-55" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0100" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0213" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0230" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0554" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0760" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"vanX" "OTU_0010" "Streptomyces toyocaensis" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0082" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0085" "Rhodospirillales bacterium 69-11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0149" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0270" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0848" "Acidobacteria bacterium 13_1_20CM_2_65_9" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0952" "Acidobacteriales bacterium 59-55" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1109" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0147" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0095" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0101" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1111" "Gemmatimonadetes bacterium RIFCSPLOWO2_02_FULL_71_11" "ncbi" NA NA "Gemmatimonadetes"
"arsM" "OTU_1133" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0140" "Mycobacterium kansasii" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0706" "Acidobacteria bacterium 13_1_20CM_2_65_9" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0459" "Solirubrobacterales bacterium 70-9" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"arsM" "OTU_0241" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0314" "Verrucomicrobia bacterium GWF2_62_7" "ncbi" NA NA "Verrucomicrobia"
"arsM" "OTU_0385" "Candidatus Rokubacteria bacterium GWC2_70_24" "ncbi" NA NA "Candidatus Rokubacteria"
"vanA" "OTU_0009" "Paenibacillus jilunlii" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"arsM" "OTU_0671" "Verrucomicrobia bacterium SCN 57-15" "ncbi" NA NA "Verrucomicrobia"
"sul2" "OTU_0009" "Rhizomicrobium sp. SCGC AG-212-E05" "ncbi" "Rhizomicrobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0150" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0481" "Mycobacterium abscessus subsp. abscessus" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0529" "Terriglobus roseus" "ncbi" "Terriglobus" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0586" "Acidobacteriales bacterium 59-55" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0621" "Bacteroidetes bacterium 46-16" "ncbi" NA NA "Bacteroidetes"
"acr3" "OTU_0047" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0657" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0893" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1243" "Candidatus Muproteobacteria bacterium RBG_16_60_9" "ncbi" NA "Candidatus Muproteobacteria" "Proteobacteria"
"intI" "OTU_0223" "Methyloversatilis sp. RAC08" "ncbi" "Methyloversatilis" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0239" "Pleurocapsa sp. PCC 7327" "ncbi" "Pleurocapsa" NA "Cyanobacteria"
"acr3" "OTU_0281" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0330" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0018" "Hyphomicrobium sp. SCN 65-11" "ncbi" "Hyphomicrobium" "Alphaproteobacteria" "Proteobacteria"
"arsA" "OTU_0195" "Bradyrhizobium sp. S23321" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1225" "Acidobacteria bacterium 13_1_20CM_2_65_9" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0123" "Acidobacteria bacterium 13_2_20CM_58_27" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0828" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0814" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0332" "Bacteroidetes bacterium 46-16" "ncbi" NA NA "Bacteroidetes"
"arsM" "OTU_0343" "Acidobacteria bacterium 13_1_40CM_4_58_4" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0298" "Acidovorax ebreus TPSY" "ncbi" "Acidovorax" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0394" "Rhodopseudomonas palustris BisB18" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsA" "OTU_0043" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsM" "OTU_0916" "Candidatus Rokubacteria bacterium 13_2_20CM_2_70_11" "ncbi" NA NA "Candidatus Rokubacteria"
"intI" "OTU_0196" "Rhodanobacter sp. Root179" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"arsM" "OTU_0787" "Gemmatimonadetes bacterium 13_1_40CM_69_22" "ncbi" NA NA "Gemmatimonadetes"
"acr3" "OTU_0256" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0287" "Mycobacterium kansasii" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0340" "Rhodospirillales bacterium 69-11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0269" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0298" "Acidobacteria bacterium 13_1_40CM_65_14" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0604" "Acidobacteria bacterium 13_1_40CM_65_14" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1022" "Fimbriimonas ginsengisoli Gsoil 348" "ncbi" "Fimbriimonas" "Fimbriimonadia" "Armatimonadetes"
"arsM" "OTU_1231" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"acr3" "OTU_0180" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0513" "Armatimonadetes bacterium RBG_16_67_12" "ncbi" NA NA "Armatimonadetes"
"acr3" "OTU_0601" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0052" "Mesorhizobium alhagi CCNWXJ12-2" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0122" "Acidobacteria bacterium 13_1_40CM_4_61_5" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0546" "Betaproteobacteria bacterium RBG_16_64_18" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0595" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0896" "Anaerolineae bacterium CG1_02_58_13" "ncbi" NA "Anaerolineae" "Chloroflexi"
"arsM" "OTU_0249" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0855" "Betaproteobacteria bacterium RBG_16_64_18" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0856" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0925" "Bradyrhizobium sp. BR 10245" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0130" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0302" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0308" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0335" "Rhodanobacter sp. Root627" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0351" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0202" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1253" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"ClassB" "OTU_0161" "Legionella hackeliae" "ncbi" "Legionella" "Gammaproteobacteria" "Proteobacteria"
"arsM" "OTU_1227" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0211" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0508" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0495" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0975" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0110" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0144" "Anaerolinea thermophila UNI-1" "ncbi" "Anaerolinea" "Anaerolineae" "Chloroflexi"
"aioA" "OTU_0050" "Mesorhizobium alhagi CCNWXJ12-2" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsA" "OTU_0141" "Methylomonas lenta" "ncbi" "Methylomonas" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0403" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0580" "Alphaproteobacteria bacterium 62-8" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0024" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0652" "Actinobacteria bacterium 13_1_20CM_2_66_18" "ncbi" NA NA "Actinobacteria"
"arsM" "OTU_0780" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0847" "Rhodopseudomonas palustris CGA009" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1043" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1274" "Fimbriimonas ginsengisoli Gsoil 348" "ncbi" "Fimbriimonas" "Fimbriimonadia" "Armatimonadetes"
"arsM" "OTU_1201" "Gemmatimonadetes bacterium 13_2_20CM_2_66_5" "ncbi" NA NA "Gemmatimonadetes"
"acr3" "OTU_0136" "Rhodospirillales bacterium URHD0017" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0414" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0482" "Spirochaetes bacterium RBG_13_51_14" "ncbi" NA NA "Spirochaetes"
"arsA" "OTU_0150" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsM" "OTU_0163" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0542" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1059" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0323" "Actinobacteria bacterium 13_2_20CM_2_66_6" "ncbi" NA NA "Actinobacteria"
"arsM" "OTU_1013" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1255" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1307" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0368" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0645" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1217" "Bacteroidetes bacterium 46-16" "ncbi" NA NA "Bacteroidetes"
"sul2" "OTU_0003" "Rhizomicrobium sp. SCGC AG-212-E05" "ncbi" "Rhizomicrobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0367" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"aioA" "OTU_0049" "Burkholderia arationis" "ncbi" "Caballeronia" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0573" "Microlunatus phosphovorus NM-1" "ncbi" "Microlunatus" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_1170" "Gemmatimonadetes bacterium 13_1_40CM_66_11" "ncbi" NA NA "Gemmatimonadetes"
"arsM" "OTU_1190" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_1238" "Chloroflexi bacterium 13_1_40CM_67_9" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1206" "Verrucomicrobia bacterium GWF2_62_7" "ncbi" NA NA "Verrucomicrobia"
"ClassA" "OTU_0049" "Blastochloris viridis" "ncbi" "Blastochloris" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0052" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0089" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0132" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0149" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0161" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0484" "Afipia sp. Root123D2" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0063" "Rhodobacter sp. SW2" "ncbi" "Rhodobacter" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0250" "Niastella koreensis GR20-10" "ncbi" "Niastella" "Chitinophagia" "Bacteroidetes"
"arsM" "OTU_0602" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_1093" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_67_28" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_1071" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0352" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0400" "Afipia sp. Root123D2" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0169" "Fimbriimonas ginsengisoli Gsoil 348" "ncbi" "Fimbriimonas" "Fimbriimonadia" "Armatimonadetes"
"arsM" "OTU_0204" "Acidobacteria bacterium 13_1_40CM_65_14" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0877" "Microlunatus phosphovorus NM-1" "ncbi" "Microlunatus" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0978" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1075" "Gemmatimonadetes bacterium 13_1_40CM_66_11" "ncbi" NA NA "Gemmatimonadetes"
"arsM" "OTU_1194" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"acr3" "OTU_0053" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0130" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0217" "Anaerolineae bacterium CG2_30_64_16" "ncbi" NA "Anaerolineae" "Chloroflexi"
"arsM" "OTU_0088" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0201" "Streptomyces sp. MUSC 14" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0278" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0284" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0448" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0942" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0088" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0698" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0642" "Microbacterium sp. SCN 70-10" "ncbi" "Microbacterium" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0859" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0423" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0660" "Candidatus Muproteobacteria bacterium RBG_16_60_9" "ncbi" NA "Candidatus Muproteobacteria" "Proteobacteria"
"arsM" "OTU_0663" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_67_28" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0656" "Gemmatimonadetes bacterium 13_1_40CM_69_22" "ncbi" NA NA "Gemmatimonadetes"
"arsM" "OTU_0943" "Rhodopseudomonas palustris CGA009" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1200" "Terasakiella sp. PR1" "ncbi" "Terasakiella" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0157" "Planctomycetes bacterium GWF2_50_10" "ncbi" NA NA "Planctomycetes"
"intI" "OTU_0301" "Nitrococcus mobilis Nb-231" "ncbi" "Nitrococcus" "Gammaproteobacteria" "Proteobacteria"
"arsM" "OTU_0715" "Sphingobacteriales bacterium 40-81" "ncbi" NA "Sphingobacteriia" "Bacteroidetes"
"intI" "OTU_0156" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0238" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0344" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0521" "Candidatus Handelsmanbacteria bacterium RIFCSPLOWO2_12_FULL_64_10" "ncbi" NA NA "Candidatus Handelsmanbacteria"
"acr3" "OTU_0537" "Planctomycetes bacterium RBG_13_63_9" "ncbi" NA NA "Planctomycetes"
"acr3" "OTU_0644" "Terriglobus roseus DSM 18391" "ncbi" "Terriglobus" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1100" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1073" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1229" "Candidatus Muproteobacteria bacterium RBG_16_60_9" "ncbi" NA "Candidatus Muproteobacteria" "Proteobacteria"
"arsM" "OTU_1185" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0051" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0170" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0830" "Acidobacteria bacterium 13_1_20CM_2_65_9" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0878" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0917" "Bradyrhizobium sp. BR 10245" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1148" "Actinobacteria bacterium OV320" "ncbi" NA "Actinobacteria" "Actinobacteria"
"ClassA" "OTU_0034" "Mesorhizobium sp. WSM3873" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0152" "Dyella thiooxydans" "ncbi" "Dyella" "Gammaproteobacteria" "Proteobacteria"
"arsM" "OTU_0689" "Verrucomicrobia bacterium GWF2_62_7" "ncbi" NA NA "Verrucomicrobia"
"arsM" "OTU_1130" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1162" "Fimbriimonas ginsengisoli Gsoil 348" "ncbi" "Fimbriimonas" "Fimbriimonadia" "Armatimonadetes"
"acr3" "OTU_0018" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
