"Site" "As_ppm" "Temp" "Classification" "organism" "Abundance" "Fraction.Abundance" "GE" "rplB" "Normalized.Abundance.census" "Normalized.Abundance.rplB" "Gene" "Type"
"Cen17" 1.99 12.1 "Reference" "Microbulbifer yueqingensis" 1.636 0.0132 3867.44839599 699.272 0.000423017926159351 0.0023395760161997 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mesorhizobium loti" 0.436 0.0035 3867.44839599 699.272 0.000112735828731954 0.000623505588669359 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Crenobacter luteus" 1.031 0.0083 3867.44839599 699.272 0.000266584035373039 0.00147439050898649 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Shewanella denitrificans OS217" 1.065 0.0086 3867.44839599 699.272 0.000275375361466815 0.00152301250443318 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mesorhizobium loti" 0.527 0.0043 3867.44839599 699.272 0.000136265554453532 0.000753640929423744 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Rhizobium sp. Root1220" 1.392 0.0112 3867.44839599 699.272 0.000359927233015781 0.0019906416959352 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Luteibacter sp. UNCMF366Tsu5.1" 1.121 0.009 3867.44839599 699.272 0.000289855192680094 0.00160309579105126 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Herbaspirillum sp. GW103" 1.388 0.0112 3867.44839599 699.272 0.000358892959357689 0.00198492146117677 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Variovorax paradoxus B4" 2.057 0.0166 3867.44839599 699.272 0.000531875228673463 0.00294163072452493 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Phenylobacterium sp. RIFCSPHIGHO2_01_FULL_69_31" 1.196 0.0097 3867.44839599 699.272 0.000309247823769306 0.00171035019277191 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Ralstonia pickettii 12D" 1.509 0.0122 3867.44839599 699.272 0.000390179737514952 0.00215795856261941 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Aminobacter aminovorans" 1.515 0.0122 3867.44839599 699.272 0.000391731148002089 0.00216653891475706 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Bradyrhizobium sp. LMTR 3" 4.115 0.0332 3867.44839599 699.272 0.00106400902576145 0.00588469150773948 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" 1.486 0.012 3867.44839599 699.272 0.000384232663980927 0.00212506721275841 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Microvirga vignae" 1.014 0.0082 3867.44839599 699.272 0.000262188372326151 0.00145007951126314 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Afipia broomeae ATCC 49717" 1.314 0.0106 3867.44839599 699.272 0.000339758896683 0.00187909711814573 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Ramlibacter sp. Leaf400" 1.054 0.0085 3867.44839599 699.272 0.000272531108907064 0.00150728185884749 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Rubrivivax sp. SCN 70-15" 2.973 0.024 3867.44839599 699.272 0.000768723896376376 0.00425156448420643 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Acidovorax wautersii" 1.03 0.0083 3867.44839599 699.272 0.000266325466958516 0.00147296045029688 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Streptomyces purpurogeneiscleroticus" 1.127 0.0091 3867.44839599 699.272 0.00029140660316723 0.00161167614318892 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Rhizobium grahamii CCGE 502" 1.034 0.0083 3867.44839599 699.272 0.000267359740616607 0.00147868068505531 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mycobacterium cosmeticum" 1.188 0.0096 3867.44839599 699.272 0.000307179276453123 0.00169890972325504 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Phenylobacterium sp. SCN 69-14" 3.962 0.032 3867.44839599 699.272 0.00102444805833946 0.00566589252822936 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Methylobacterium populi" 1.064 0.0086 3867.44839599 699.272 0.000275116793052292 0.00152158244574357 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Agrobacterium tumefaciens" 1.304 0.0105 3867.44839599 699.272 0.000337173212537772 0.00186479653124964 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "uncultured bacterium" 3.554 0.0287 3867.44839599 699.272 0.000918952145214141 0.00508242858286904 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Methylobacterium sp. GXS13" 2.399 0.0194 3867.44839599 699.272 0.000620305626440271 0.00343071079637108 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Aureimonas jatrophae" 1.054 0.0085 3867.44839599 699.272 0.000272531108907064 0.00150728185884749 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Rhizobium sp. AC44/96" 1.321 0.0107 3867.44839599 699.272 0.00034156887558466 0.00188910752897299 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "uncultured bacterium" 14.177 0.1144 3867.44839599 699.272 0.00366572441269017 0.0202739420425814 "arsC_glut" "AsRG"
