"db" "query" "genus" "class" "phylum" "Organism"
"ncbi" "Zetaproteobacteria bacterium CG1_02_55_237" NA "Zetaproteobacteria" "Proteobacteria" "Zetaproteobacteria bacterium CG1_02_55_237"
"ncbi" "Beijerinckia sp. 28-YEA-48" "Beijerinckia" "Alphaproteobacteria" "Proteobacteria" "Beijerinckia sp. 28-YEA-48"
"ncbi" "Paraburkholderia telluris" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia telluris"
"ncbi" "Rhizobiales bacterium 62-47" NA "Alphaproteobacteria" "Proteobacteria" "Rhizobiales bacterium 62-47"
"ncbi" "Ensifer glycinis" "Ensifer" "Alphaproteobacteria" "Proteobacteria" "Ensifer glycinis"
"ncbi" "Sphingomonas sanxanigenens DSM 19645 = NX02" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sanxanigenens DSM 19645 = NX02"
"ncbi" "Microvirga guangxiensis" "Microvirga" "Alphaproteobacteria" "Proteobacteria" "Microvirga guangxiensis"
"ncbi" "Rhodomicrobium vannielii ATCC 17100" "Rhodomicrobium" "Alphaproteobacteria" "Proteobacteria" "Rhodomicrobium vannielii ATCC 17100"
"ncbi" "Comamonas sp. E6" "Comamonas" "Betaproteobacteria" "Proteobacteria" "Comamonas sp. E6"
"ncbi" "Bradyrhizobium sp." "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp."
"ncbi" "Pseudacidovorax sp. RU35E" "Pseudacidovorax" "Betaproteobacteria" "Proteobacteria" "Pseudacidovorax sp. RU35E"
"ncbi" "marine sediment metagenome" NA NA NA "marine sediment metagenome"
"ncbi" "Bradyrhizobium valentinum" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium valentinum"
"ncbi" "Bradyrhizobium japonicum SEMIA 5079" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium japonicum SEMIA 5079"
"ncbi" "Mesorhizobium plurifarium" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium plurifarium"
"ncbi" "Sphingomonas sp. YR710" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. YR710"
"ncbi" "Rhodopseudomonas palustris BisB5" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris BisB5"
"ncbi" "Mesorhizobium sp. WSM1497" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. WSM1497"
"ncbi" "Mesorhizobium alhagi CCNWXJ12-2" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium alhagi CCNWXJ12-2"
"ncbi" "Rhizobiales bacterium 62-17" NA "Alphaproteobacteria" "Proteobacteria" "Rhizobiales bacterium 62-17"
"ncbi" "Bradyrhizobium sp. Ghvi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. Ghvi"
"ncbi" "Bradyrhizobium manausense" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium manausense"
"ncbi" "Rhizobiales bacterium 64-17" NA "Alphaproteobacteria" "Proteobacteria" "Rhizobiales bacterium 64-17"
"ncbi" "Pseudomonas psychrotolerans" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas psychrotolerans"
"ncbi" "Rhizobium sp. Root1220" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium sp. Root1220"
"ncbi" "Paracoccus sp. MKU1" "Paracoccus" "Alphaproteobacteria" "Proteobacteria" "Paracoccus sp. MKU1"
"ncbi" "Sphingomonas sp. RIT328" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. RIT328"
"ncbi" "Belnapia rosea" "Belnapia" "Alphaproteobacteria" "Proteobacteria" "Belnapia rosea"
"ncbi" "Azospirillum thiophilum" "Azospirillum" "Alphaproteobacteria" "Proteobacteria" "Azospirillum thiophilum"
"ncbi" "Bosea sp. LC85" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea sp. LC85"
"ncbi" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12"
"ncbi" "Burkholderia cepacia" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia cepacia"
"ncbi" "alpha proteobacterium AAP38" NA "Alphaproteobacteria" "Proteobacteria" "alpha proteobacterium AAP38"
"ncbi" "Brevundimonas sp. AAP58" "Brevundimonas" "Alphaproteobacteria" "Proteobacteria" "Brevundimonas sp. AAP58"
"ncbi" "Bosea sp. BIWAKO-01" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea sp. BIWAKO-01"
"ncbi" "Pseudoxanthobacter soli DSM 19599" "Pseudoxanthobacter" "Alphaproteobacteria" "Proteobacteria" "Pseudoxanthobacter soli DSM 19599"
"ncbi" "Bradyrhizobium sp. AT1" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. AT1"
"ncbi" "bacterium YEK0313" NA NA NA "bacterium YEK0313"
"ncbi" "Methylobacterium populi" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium populi"
"ncbi" "Rhodomicrobium udaipurense JA643" "Rhodomicrobium" "Alphaproteobacteria" "Proteobacteria" "Rhodomicrobium udaipurense JA643"
"ncbi" "Burkholderia stagnalis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia stagnalis"
"ncbi" "Afipia sp. 62-7" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia sp. 62-7"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Mycobacterium sp. 1245111.1" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. 1245111.1"
"ncbi" "Achromobacter xylosoxidans" "Achromobacter" "Betaproteobacteria" "Proteobacteria" "Achromobacter xylosoxidans"
"ncbi" "Caulobacter vibrioides" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter vibrioides"
"ncbi" "Bradyrhizobium erythrophlei" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium erythrophlei"
"ncbi" "Afipia sp. P52-10" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia sp. P52-10"
"ncbi" "Burkholderia sp. GAS332" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. GAS332"
"ncbi" "Bradyrhizobium diazoefficiens" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium diazoefficiens"
"ncbi" "Phenylobacterium zucineum HLK1" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium zucineum HLK1"
"ncbi" "Mesorhizobium sp. ORS3428" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. ORS3428"
"ncbi" "Mesorhizobium plurifarium" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium plurifarium"
"ncbi" "Caulobacter sp. Root487D2Y" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. Root487D2Y"
"ncbi" "Sinorhizobium meliloti BL225C" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria" "Sinorhizobium meliloti BL225C"
"ncbi" "Acidovorax avenae subsp. avenae ATCC 19860" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax avenae subsp. avenae ATCC 19860"
"ncbi" "Burkholderia sp. LMG 29326" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29326"
"ncbi" "Bradyrhizobium jicamae" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium jicamae"
"ncbi" "Acetobacter pasteurianus" "Acetobacter" "Alphaproteobacteria" "Proteobacteria" "Acetobacter pasteurianus"
"ncbi" "Curvibacter putative symbiont of Hydra magnipapillata" "Curvibacter" "Betaproteobacteria" "Proteobacteria" "Curvibacter putative symbiont of Hydra magnipapillata"
"ncbi" "Microvirga sp. BSC39" "Microvirga" "Alphaproteobacteria" "Proteobacteria" "Microvirga sp. BSC39"
"ncbi" "Alphaproteobacteria bacterium 62-8" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 62-8"
"ncbi" "Burkholderia sp. WP9" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. WP9"
"ncbi" "Brevundimonas sp. Leaf280" "Brevundimonas" "Alphaproteobacteria" "Proteobacteria" "Brevundimonas sp. Leaf280"
"ncbi" "Rhodopseudomonas palustris DX-1" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris DX-1"
"ncbi" "Acidocella sp. MX-AZ02" "Acidocella" "Alphaproteobacteria" "Proteobacteria" "Acidocella sp. MX-AZ02"
"ncbi" "Herbaspirillum hiltneri N3" "Herbaspirillum" "Betaproteobacteria" "Proteobacteria" "Herbaspirillum hiltneri N3"
"ncbi" "Bosea sp. Root670" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea sp. Root670"
"ncbi" "Bradyrhizobium japonicum" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium japonicum"
"ncbi" "Mesorhizobium sp. WSM3873" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. WSM3873"
"ncbi" "Sphingobium czechense LL01" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium czechense LL01"
"ncbi" "Massilia sp. WG5" "Massilia" "Betaproteobacteria" "Proteobacteria" "Massilia sp. WG5"
"ncbi" "Methylobacterium nodulans ORS 2060" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium nodulans ORS 2060"
"ncbi" "Rhizobium sp. LC145" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium sp. LC145"
"ncbi" "Burkholderia xenovorans LB400" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia xenovorans LB400"
"ncbi" "Burkholderia sp. OLGA172" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. OLGA172"
"ncbi" "Skermanella stibiiresistens SB22" "Skermanella" "Alphaproteobacteria" "Proteobacteria" "Skermanella stibiiresistens SB22"
"ncbi" "Pararhizobium polonicum" "Pararhizobium" "Alphaproteobacteria" "Proteobacteria" "Pararhizobium polonicum"
"ncbi" "Pseudorhodoferax sp. Leaf265" "Pseudorhodoferax" "Betaproteobacteria" "Proteobacteria" "Pseudorhodoferax sp. Leaf265"
"ncbi" "Burkholderia fungorum" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia fungorum"
"ncbi" "Bradyrhizobium liaoningense" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium liaoningense"
"ncbi" "Thiomonas bhubaneswarensis" "Thiomonas" "Betaproteobacteria" "Proteobacteria" "Thiomonas bhubaneswarensis"
"ncbi" "Sphingomonas sp. NFR15" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. NFR15"
"ncbi" "Paracoccus yeei" "Paracoccus" "Alphaproteobacteria" "Proteobacteria" "Paracoccus yeei"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Rhodopseudomonas palustris TIE-1" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris TIE-1"
"ncbi" "Pseudomonas aeruginosa" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas aeruginosa"
"ncbi" "Mesorhizobium sp. ORS3324" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. ORS3324"
"ncbi" "Achromobacter xylosoxidans" "Achromobacter" "Betaproteobacteria" "Proteobacteria" "Achromobacter xylosoxidans"
"ncbi" "Afipia broomeae ATCC 49717" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia broomeae ATCC 49717"
"ncbi" "bacterium YEK0313" NA NA NA "bacterium YEK0313"
"ncbi" "mine drainage metagenome" NA NA NA "mine drainage metagenome"
"ncbi" "Polymorphum gilvum SL003B-26A1" "Polymorphum" "Alphaproteobacteria" "Proteobacteria" "Polymorphum gilvum SL003B-26A1"
"ncbi" "Mesorhizobium loti" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium loti"
"ncbi" "Sphingobium chungbukense" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium chungbukense"
"ncbi" "Tropicimonas isoalkanivorans" "Tropicimonas" "Alphaproteobacteria" "Proteobacteria" "Tropicimonas isoalkanivorans"
"ncbi" "Roseomonas cervicalis ATCC 49957" "Roseomonas" "Alphaproteobacteria" "Proteobacteria" "Roseomonas cervicalis ATCC 49957"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Rhodopseudomonas sp. AAP120" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas sp. AAP120"
"ncbi" "Komagataeibacter xylinus E25" "Komagataeibacter" "Alphaproteobacteria" "Proteobacteria" "Komagataeibacter xylinus E25"
"ncbi" "Methylobacterium extorquens AM1" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium extorquens AM1"
"ncbi" "Bradyrhizobium sp. S23321" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. S23321"
"ncbi" "Lysinibacillus sphaericus" "Lysinibacillus" "Bacilli" "Firmicutes" "Lysinibacillus sphaericus"
"ncbi" "Desulfotomaculum kuznetsovii DSM 6115" "Desulfotomaculum" "Clostridia" "Firmicutes" "Desulfotomaculum kuznetsovii DSM 6115"
"ncbi" "Alicyclobacillus ferrooxydans" "Alicyclobacillus" "Bacilli" "Firmicutes" "Alicyclobacillus ferrooxydans"
"ncbi" "Geobacillus sp. Y4.1MC1" "Geobacillus" "Bacilli" "Firmicutes" "Geobacillus sp. Y4.1MC1"
"ncbi" "Magnetospirillum magnetotacticum MS-1" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria" "Magnetospirillum magnetotacticum MS-1"
"ncbi" "Intrasporangium chromatireducens Q5-1" "Intrasporangium" "Actinobacteria" "Actinobacteria" "Intrasporangium chromatireducens Q5-1"
"ncbi" "Magnetovibrio blakemorei" "Magnetovibrio" "Alphaproteobacteria" "Proteobacteria" "Magnetovibrio blakemorei"
"ncbi" "Acidobacteria bacterium 13_1_20CM_4_57_11" NA NA "Acidobacteria" "Acidobacteria bacterium 13_1_20CM_4_57_11"
"ncbi" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" NA NA "Acidobacteria" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11"
"ncbi" "Acidobacteriales bacterium 13_2_20CM_55_8" NA "Acidobacteriia" "Acidobacteria" "Acidobacteriales bacterium 13_2_20CM_55_8"
"ncbi" "Sulfuricella denitrificans skB26" "Sulfuricella" "Betaproteobacteria" "Proteobacteria" "Sulfuricella denitrificans skB26"
"ncbi" "Actinobacteria bacterium RBG_16_70_17" NA NA "Actinobacteria" "Actinobacteria bacterium RBG_16_70_17"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Flavihumibacter petaseus NBRC 106054" "Flavihumibacter" "Chitinophagia" "Bacteroidetes" "Flavihumibacter petaseus NBRC 106054"
"ncbi" "Conexibacter woesei DSM 14684" "Conexibacter" "Thermoleophilia" "Actinobacteria" "Conexibacter woesei DSM 14684"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Cryptosporangium arvum DSM 44712" "Cryptosporangium" "Actinobacteria" "Actinobacteria" "Cryptosporangium arvum DSM 44712"
"ncbi" "Betaproteobacteria bacterium RBG_16_64_18" NA "Betaproteobacteria" "Proteobacteria" "Betaproteobacteria bacterium RBG_16_64_18"
"ncbi" "Bacteroidetes bacterium 46-16" NA NA "Bacteroidetes" "Bacteroidetes bacterium 46-16"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Ktedonobacter racemifer DSM 44963" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi" "Ktedonobacter racemifer DSM 44963"
"ncbi" "Terriglobus roseus" "Terriglobus" "Acidobacteriia" "Acidobacteria" "Terriglobus roseus"
"ncbi" "Gemmatimonadetes bacterium 13_2_20CM_69_27" NA NA "Gemmatimonadetes" "Gemmatimonadetes bacterium 13_2_20CM_69_27"
"ncbi" "Acidobacteria bacterium 13_1_40CM_4_58_4" NA NA "Acidobacteria" "Acidobacteria bacterium 13_1_40CM_4_58_4"
"ncbi" "Rubinisphaera brasiliensis DSM 5305" "Rubinisphaera" "Planctomycetia" "Planctomycetes" "Rubinisphaera brasiliensis DSM 5305"
"ncbi" "Bradyrhizobium retamae" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium retamae"
"ncbi" "Streptomyces sp. 4F" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces sp. 4F"
"ncbi" "Sorangium cellulosum" "Sorangium" "Deltaproteobacteria" "Proteobacteria" "Sorangium cellulosum"
"ncbi" "Rhodopseudomonas palustris BisB18" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris BisB18"
"ncbi" "Bradyrhizobium sp. BR 10245" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. BR 10245"
"ncbi" "Paraburkholderia telluris" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia telluris"
"ncbi" "Burkholderia ubonensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia ubonensis"
"ncbi" "Bradyrhizobium manausense" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium manausense"
"ncbi" "Bradyrhizobium paxllaeri" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium paxllaeri"
"ncbi" "Terriglobus roseus DSM 18391" "Terriglobus" "Acidobacteriia" "Acidobacteria" "Terriglobus roseus DSM 18391"
"ncbi" "Oligotropha carboxidovorans OM5" "Oligotropha" "Alphaproteobacteria" "Proteobacteria" "Oligotropha carboxidovorans OM5"
"ncbi" "Mesorhizobium sp. WSM3873" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. WSM3873"
"ncbi" "Methylobacterium nodulans ORS 2060" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium nodulans ORS 2060"
"ncbi" "Bradyrhizobium oligotrophicum S58" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium oligotrophicum S58"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Mucilaginibacter sp. PPCGB 2223" "Mucilaginibacter" "Sphingobacteriia" "Bacteroidetes" "Mucilaginibacter sp. PPCGB 2223"
"ncbi" "Candidatus Solibacter usitatus Ellin6076" "Candidatus Solibacter" "Solibacteres" "Acidobacteria" "Candidatus Solibacter usitatus Ellin6076"
"ncbi" "Burkholderia ubonensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia ubonensis"
"ncbi" "Burkholderia ubonensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia ubonensis"
"ncbi" "Burkholderia sp. LMG 29318" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29318"
"ncbi" "Burkholderia sp. MP-1" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. MP-1"
"ncbi" "Pseudolabrys sp. Root1462" "Pseudolabrys" "Alphaproteobacteria" "Proteobacteria" "Pseudolabrys sp. Root1462"
"ncbi" "Mycobacterium setense" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium setense"
"ncbi" "Ensifer sp. LC13" "Ensifer" "Alphaproteobacteria" "Proteobacteria" "Ensifer sp. LC13"
"ncbi" "Collimonas fungivorans" "Collimonas" "Betaproteobacteria" "Proteobacteria" "Collimonas fungivorans"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Candidatus Accumulibacter sp. SK-01" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria" "Candidatus Accumulibacter sp. SK-01"
"ncbi" "Frateuria sp. Soil773" "Frateuria" "Gammaproteobacteria" "Proteobacteria" "Frateuria sp. Soil773"
"ncbi" "Candidatus Nitrospira nitrificans" "Nitrospira" "Nitrospira" "Nitrospirae" "Candidatus Nitrospira nitrificans"
"ncbi" "Methylobacillus flagellatus KT" "Methylobacillus" "Betaproteobacteria" "Proteobacteria" "Methylobacillus flagellatus KT"
"ncbi" "Thioalkalivibrio sulfidophilus HL-EbGr7" "Thioalkalivibrio" "Gammaproteobacteria" "Proteobacteria" "Thioalkalivibrio sulfidophilus HL-EbGr7"
"ncbi" "Geoalkalibacter subterraneus" "Geoalkalibacter" "Deltaproteobacteria" "Proteobacteria" "Geoalkalibacter subterraneus"
"ncbi" "Halothiobacillus sp. LS2" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria" "Halothiobacillus sp. LS2"
"ncbi" "Brevibacillus laterosporus" "Brevibacillus" "Bacilli" "Firmicutes" "Brevibacillus laterosporus"
"ncbi" "Bacillus circulans" "Bacillus" "Bacilli" "Firmicutes" "Bacillus circulans"
"ncbi" "Enterococcus faecium" "Enterococcus" "Bacilli" "Firmicutes" "Enterococcus faecium"
"ncbi" "Clostridium sp. MLG856-1" "Clostridium" "Clostridia" "Firmicutes" "Clostridium sp. MLG856-1"
"ncbi" "Enterococcus faecium" "Enterococcus" "Bacilli" "Firmicutes" "Enterococcus faecium"
"ncbi" "Actinoplanes teichomyceticus" "Actinoplanes" "Actinobacteria" "Actinobacteria" "Actinoplanes teichomyceticus"
"ncbi" "Kibdelosporangium sp. MJ126-NF4" "Kibdelosporangium" "Actinobacteria" "Actinobacteria" "Kibdelosporangium sp. MJ126-NF4"
"ncbi" "uncultured organism CA915" NA NA NA "uncultured organism CA915"
"ncbi" "Kibdelosporangium phytohabitans" "Kibdelosporangium" "Actinobacteria" "Actinobacteria" "Kibdelosporangium phytohabitans"
"ncbi" "Kibdelosporangium sp. MJ126-NF4" "Kibdelosporangium" "Actinobacteria" "Actinobacteria" "Kibdelosporangium sp. MJ126-NF4"
"ncbi" "Streptomyces sp. CNQ-509" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces sp. CNQ-509"
"ncbi" "Rhodoplanes sp. Z2-YC6860" "Rhodoplanes" "Alphaproteobacteria" "Proteobacteria" "Rhodoplanes sp. Z2-YC6860"
"ncbi" "uncultured organism CA37" NA NA NA "uncultured organism CA37"
"ncbi" "uncultured organism CA878" NA NA NA "uncultured organism CA878"
"ncbi" "Desulfosporosinus sp. BG" "Desulfosporosinus" "Clostridia" "Firmicutes" "Desulfosporosinus sp. BG"
"ncbi" "Pseudomonas aeruginosa" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas aeruginosa"
"ncbi" "Acidobacteriales bacterium 59-55" NA "Acidobacteriia" "Acidobacteria" "Acidobacteriales bacterium 59-55"
"ncbi" "Terriglobus roseus" "Terriglobus" "Acidobacteriia" "Acidobacteria" "Terriglobus roseus"
"ncbi" "Acidocella aminolytica 101 = DSM 11237" "Acidocella" "Alphaproteobacteria" "Proteobacteria" "Acidocella aminolytica 101 = DSM 11237"
"ncbi" "Acidobacterium capsulatum ATCC 51196" "Acidobacterium" "Acidobacteriia" "Acidobacteria" "Acidobacterium capsulatum ATCC 51196"
"ncbi" "Methylobacterium extorquens CM4" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium extorquens CM4"
"ncbi" "Ignavibacteria bacterium GWC2_38_9" NA "Ignavibacteria" "Ignavibacteriae" "Ignavibacteria bacterium GWC2_38_9"
"ncbi" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36" NA NA "Acidobacteria" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36"
"ncbi" "Vulgatibacter incomptus" "Vulgatibacter" "Deltaproteobacteria" "Proteobacteria" "Vulgatibacter incomptus"
"ncbi" "Rhodospirillales bacterium 69-11" NA "Alphaproteobacteria" "Proteobacteria" "Rhodospirillales bacterium 69-11"
