"Gene" "OTU" "query" "db" "genus" "class" "phylum"
"arsM" "OTU_1625" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_73_47" "ncbi" NA NA "Candidatus Rokubacteria"
"ClassA" "OTU_0070" "Bradyrhizobium oligotrophicum S58" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0248" "Synechococcus sp. PCC 73109" "ncbi" "Synechococcus" NA "Cyanobacteria"
"tolC" "OTU_0027" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0141" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1146" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1594" "Rhodopseudomonas pseudopalustris" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0111" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0856" "Chloroflexi bacterium RBG_19FT_COMBO_62_14" "ncbi" NA NA "Chloroflexi"
"ClassA" "OTU_0057" "Aurantimonas manganoxydans SI85-9A1" "ncbi" "Aurantimonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1048" "Candidatus Rokubacteria bacterium 13_2_20CM_2_70_11" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_0986" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0033" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0223" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0084" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0227" "Streptomyces sp. NRRL F-4711" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0210" "Rhodopseudomonas pseudopalustris" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0345" "Terriglobus roseus" "ncbi" "Terriglobus" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0373" "Rhodopseudomonas pseudopalustris" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0663" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0951" "Acidobacteria bacterium 13_1_20CM_2_65_9" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1273" "Acidobacteria bacterium 13_1_40CM_2_60_7" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1553" "Acidobacteria bacterium 13_1_40CM_4_58_4" "ncbi" NA NA "Acidobacteria"
"ClassA" "OTU_0117" "Bradyrhizobium retamae" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0047" "Deltaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_43_49" "ncbi" NA "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0485" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0636" "Gemmatimonadetes bacterium 13_2_20CM_70_9" "ncbi" NA NA "Gemmatimonadetes"
"arsM" "OTU_0808" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0941" "Candidatus Rokubacteria bacterium 13_2_20CM_2_70_11" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_1083" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_1719" "Acidobacteria bacterium 13_1_40CM_4_58_4" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0298" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0058" "Roseomonas cervicalis ATCC 49957" "ncbi" "Roseomonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0276" "Betaproteobacteria bacterium RBG_16_64_18" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0957" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1293" "Acidobacteria bacterium 13_1_20CM_2_65_9" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1464" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37" "ncbi" NA NA "Candidatus Rokubacteria"
"ClassA" "OTU_0098" "Bradyrhizobium manausense" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0358" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0806" "Ignavibacteria bacterium RIFCSPLOWO2_12_FULL_56_21" "ncbi" NA "Ignavibacteria" "Ignavibacteriae"
"arsM" "OTU_1619" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1694" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"ClassA" "OTU_0015" "Bradyrhizobium retamae" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0059" "Pleurocapsa sp. PCC 7327" "ncbi" "Pleurocapsa" NA "Cyanobacteria"
"acr3" "OTU_0148" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0163" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0313" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0234" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1361" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0016" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0024" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0309" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0576" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0600" "Acidobacteria bacterium 13_1_40CM_2_60_7" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1041" "Acidobacteria bacterium 13_1_40CM_65_14" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1161" "Candidatus Muproteobacteria bacterium RBG_16_60_9" "ncbi" NA "Candidatus Muproteobacteria" "Proteobacteria"
"arsM" "OTU_1393" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1429" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_73_47" "ncbi" NA NA "Candidatus Rokubacteria"
"acr3" "OTU_0651" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0013" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0186" "Rhodopseudomonas pseudopalustris" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0475" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0668" "Acidobacteria bacterium 13_1_40CM_2_60_7" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0736" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0741" "Betaproteobacteria bacterium RIFCSPLOWO2_02_67_12" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0821" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1333" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1421" "Acidobacteria bacterium 13_1_20CM_2_65_9" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1420" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37" "ncbi" NA NA "Candidatus Rokubacteria"
"ClassA" "OTU_0062" "Bradyrhizobium oligotrophicum S58" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0528" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0468" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_73_47" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_0678" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_73_47" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_0919" "Rhodopseudomonas pseudopalustris" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1382" "Candidatus Rokubacteria bacterium 13_2_20CM_2_70_11" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_1291" "Betaproteobacteria bacterium RIFCSPLOWO2_02_67_12" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0109" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0202" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0432" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1166" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0151" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0475" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0741" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0185" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0671" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_73_47" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_1246" "Betaproteobacteria bacterium RBG_16_64_18" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"ClassA" "OTU_0056" "Rhodopseudomonas palustris BisB18" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0557" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0416" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0181" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0315" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"ClassA" "OTU_0014" "Bradyrhizobium retamae" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0622" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"acr3" "OTU_0688" "Mycobacterium kansasii" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0440" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0065" "Opitutaceae bacterium TAV5" "ncbi" NA "Opitutae" "Verrucomicrobia"
"acr3" "OTU_0027" "Anaeromyxobacter sp. PSR-1" "ncbi" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0342" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"arsA" "OTU_0078" "Dehalogenimonas lykanthroporepellens BL-DC-9" "ncbi" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi"
"arsM" "OTU_0872" "Verrucomicrobia bacterium GWF2_62_7" "ncbi" NA NA "Verrucomicrobia"
"arsM" "OTU_1364" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"acr3" "OTU_0916" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0384" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0898" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_1001" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0009" "Tetrasphaera japonica T1-X7" "ncbi" "Tetrasphaera" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0362" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_1647" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"acr3" "OTU_0274" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0706" "Thermoactinomyces vulgaris" "ncbi" "Thermoactinomyces" "Bacilli" "Firmicutes"
"acr3" "OTU_0874" "Actinobacteria bacterium RBG_16_68_12" "ncbi" NA NA "Actinobacteria"
"acr3" "OTU_0870" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0893" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0216" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"ClassA" "OTU_0113" "Rhodopseudomonas palustris BisB18" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0554" "Betaproteobacteria bacterium RBG_16_64_18" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0849" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0948" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0895" "Rhodospirillales bacterium 69-11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0851" "Acidobacteria bacterium 13_1_40CM_4_61_5" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0296" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"aioA" "OTU_0082" "Bradyrhizobium sp. NAS96.2" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0039" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0661" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0734" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0841" "Verrucomicrobia bacterium GWF2_62_7" "ncbi" NA NA "Verrucomicrobia"
"arsM" "OTU_1026" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_1263" "Candidatus Rokubacteria bacterium 13_2_20CM_2_70_11" "ncbi" NA NA "Candidatus Rokubacteria"
"arsM" "OTU_1692" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"acr3" "OTU_0861" "Anaeromyxobacter sp. PSR-1" "ncbi" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_1677" "Acidobacteria bacterium 13_1_40CM_2_60_7" "ncbi" NA NA "Acidobacteria"
"ClassA" "OTU_0001" "Bradyrhizobium retamae" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0172" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0252" "Bradyrhizobium sp. BR 10245" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1439" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"ClassA" "OTU_0050" "Rhodopseudomonas palustris BisB18" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0249" "Nitrosomonas eutropha C91" "ncbi" "Nitrosomonas" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0735" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0359" "Gemmatimonas aurantiaca T-27" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"arsM" "OTU_0866" "Candidatus Muproteobacteria bacterium RBG_16_60_9" "ncbi" NA "Candidatus Muproteobacteria" "Proteobacteria"
"arsM" "OTU_1066" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1543" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"acr3" "OTU_0207" "Acidobacteriales bacterium 59-55" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"aioA" "OTU_0014" "Nitrobacter hamburgensis X14" "ncbi" "Nitrobacter" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0775" "Gemmatimonadetes bacterium 13_1_40CM_66_11" "ncbi" NA NA "Gemmatimonadetes"
"arsM" "OTU_1483" "Terriglobus roseus" "ncbi" "Terriglobus" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0418" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1300" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"ClassA" "OTU_0027" "Methylocella silvestris BL2" "ncbi" "Methylocella" "Alphaproteobacteria" "Proteobacteria"
"vanX" "OTU_0037" "Streptomyces toyocaensis" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0771" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0369" "Planctomycetes bacterium RBG_13_63_9" "ncbi" NA NA "Planctomycetes"
"arsA" "OTU_0213" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsM" "OTU_0044" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_1087" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_1336" "Verrucomicrobia bacterium GWF2_62_7" "ncbi" NA NA "Verrucomicrobia"
"arsM" "OTU_1476" "Acidobacteria bacterium 13_1_40CM_2_60_7" "ncbi" NA NA "Acidobacteria"
"arsA" "OTU_0225" "Bacillus thuringiensis MC28" "ncbi" "Bacillus" "Bacilli" "Firmicutes"
"arsM" "OTU_0183" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1238" "Fimbriimonas ginsengisoli Gsoil 348" "ncbi" "Fimbriimonas" "Fimbriimonadia" "Armatimonadetes"
"arsM" "OTU_1159" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0252" "Candidatus Contendobacter odensis Run_B_J11" "ncbi" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0855" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0838" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1108" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1194" "Acidobacteria bacterium 13_1_40CM_4_58_4" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0421" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0694" "Fimbriimonas ginsengisoli Gsoil 348" "ncbi" "Fimbriimonas" "Fimbriimonadia" "Armatimonadetes"
"arsM" "OTU_0928" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0074" "Tetrasphaera japonica T1-X7" "ncbi" "Tetrasphaera" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0685" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0863" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1259" "Roseiflexus castenholzii DSM 13941" "ncbi" "Roseiflexus" "Chloroflexia" "Chloroflexi"
"arsM" "OTU_1585" "Acidobacteria bacterium 13_1_40CM_65_14" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0152" "Candidatus Magnetomorum sp. HK-1" "ncbi" "Candidatus Magnetomorum" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0885" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0887" "Bradyrhizobium sp. BR 10245" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1596" "Candidatus Rokubacteria bacterium 13_1_40CM_3_69_38" "ncbi" NA NA "Candidatus Rokubacteria"
"acr3" "OTU_0596" "Sphaerobacter thermophilus DSM 20745" "ncbi" "Sphaerobacter" "Thermomicrobia" "Chloroflexi"
"acr3" "OTU_0203" "Tepidibacillus sp. HK-1" "ncbi" "Tepidibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0388" "Terriglobus saanensis SP1PR4" "ncbi" "Terriglobus" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0095" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0175" "Acidobacteria bacterium 13_1_20CM_2_65_9" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0784" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsA" "OTU_0053" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"arsM" "OTU_0257" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1035" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1310" "Gemmatimonadetes bacterium 13_2_20CM_2_66_5" "ncbi" NA NA "Gemmatimonadetes"
"ClassA" "OTU_0011" "Streptomyces decoyicus" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"intI" "OTU_0004" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsM" "OTU_0070" "Terriglobus roseus" "ncbi" "Terriglobus" "Acidobacteriia" "Acidobacteria"
"ClassA" "OTU_0112" "Bradyrhizobium retamae" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1125" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1379" "Acidobacteria bacterium 13_1_40CM_65_14" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0182" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0660" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0809" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0302" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_1121" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0244" "Betaproteobacteria bacterium RIFCSPLOWO2_02_67_12" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_1019" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1424" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1188" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
"arsM" "OTU_0824" "Acidobacteria bacterium 13_1_40CM_4_58_4" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1272" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"ClassA" "OTU_0085" "Bradyrhizobium oligotrophicum S58" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_1140" "Ktedonobacter racemifer DSM 44963" "ncbi" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi"
