"db" "query" "genus" "class" "phylum" "Organism"
"ncbi" "Sphaerobacter thermophilus DSM 20745" "Sphaerobacter" "Thermomicrobia" "Chloroflexi" "Sphaerobacter thermophilus DSM 20745"
"ncbi" "Acidobacteriales bacterium 59-55" NA "Acidobacteriia" "Acidobacteria" "Acidobacteriales bacterium 59-55"
"ncbi" "Mycobacterium kansasii" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium kansasii"
"ncbi" "Chloroflexi bacterium 44-23" NA NA "Chloroflexi" "Chloroflexi bacterium 44-23"
"ncbi" "Planctomycetes bacterium RBG_13_63_9" NA NA "Planctomycetes" "Planctomycetes bacterium RBG_13_63_9"
"ncbi" "Verrucomicrobia bacterium 61-8" NA NA "Verrucomicrobia" "Verrucomicrobia bacterium 61-8"
"ncbi" "Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29" NA NA "Candidatus Firestonebacteria" "Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29"
"ncbi" "Geobacteraceae bacterium GWC2_58_44" NA "Deltaproteobacteria" "Proteobacteria" "Geobacteraceae bacterium GWC2_58_44"
"ncbi" "Oscillatoria nigro-viridis PCC 7112" "Oscillatoria" NA "Cyanobacteria" "Oscillatoria nigro-viridis PCC 7112"
"ncbi" "Caldilinea aerophila DSM 14535 = NBRC 104270" "Caldilinea" "Caldilineae" "Chloroflexi" "Caldilinea aerophila DSM 14535 = NBRC 104270"
"ncbi" "Anaerolineae bacterium CG2_30_57_67" NA "Anaerolineae" "Chloroflexi" "Anaerolineae bacterium CG2_30_57_67"
"ncbi" "Nitrospirae bacterium GWD2_57_9" NA NA "Nitrospirae" "Nitrospirae bacterium GWD2_57_9"
"ncbi" "Bdellovibrionales bacterium RIFOXYD1_FULL_53_11" NA "Deltaproteobacteria" "Proteobacteria" "Bdellovibrionales bacterium RIFOXYD1_FULL_53_11"
"ncbi" "Nitrospirae bacterium 13_1_40CM_4_62_6" NA NA "Nitrospirae" "Nitrospirae bacterium 13_1_40CM_4_62_6"
"ncbi" "Armatimonadetes bacterium RBG_16_58_9" NA NA "Armatimonadetes" "Armatimonadetes bacterium RBG_16_58_9"
"ncbi" "Deltaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_43_49" NA "Deltaproteobacteria" "Proteobacteria" "Deltaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_43_49"
"ncbi" "Nocardioides sp. Soil797" "Nocardioides" "Actinobacteria" "Actinobacteria" "Nocardioides sp. Soil797"
"ncbi" "Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_60_17" NA "Deltaproteobacteria" "Proteobacteria" "Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_60_17"
"ncbi" "Hydrocarboniphaga effusa AP103" "Hydrocarboniphaga" "Gammaproteobacteria" "Proteobacteria" "Hydrocarboniphaga effusa AP103"
"ncbi" "Klebsiella oxytoca" "Klebsiella" "Gammaproteobacteria" "Proteobacteria" "Klebsiella oxytoca"
"ncbi" "Caulobacter sp. Root342" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. Root342"
"ncbi" "Xanthomonas fuscans subsp. aurantifolii str. ICPB 11122" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas fuscans subsp. aurantifolii str. ICPB 11122"
"ncbi" "Serratia odorifera DSM 4582" "Serratia" "Gammaproteobacteria" "Proteobacteria" "Serratia odorifera DSM 4582"
"ncbi" "Burkholderia oklahomensis C6786" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia oklahomensis C6786"
"ncbi" "Alcanivorax sp. 19-m-6" "Alcanivorax" "Gammaproteobacteria" "Proteobacteria" "Alcanivorax sp. 19-m-6"
"ncbi" "Pelomonas sp. Root1444" "Pelomonas" "Betaproteobacteria" "Proteobacteria" "Pelomonas sp. Root1444"
"ncbi" "Pseudomonas protegens Pf-5" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas protegens Pf-5"
"ncbi" "Shewanella violacea DSS12" "Shewanella" "Gammaproteobacteria" "Proteobacteria" "Shewanella violacea DSS12"
"ncbi" "Xanthomonas arboricola pv. pruni str. MAFF 311562" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas arboricola pv. pruni str. MAFF 311562"
"ncbi" "Pseudomonas fluorescens" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas fluorescens"
"ncbi" "Burkholderia sp. CCGE1003" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. CCGE1003"
"ncbi" "Stenotrophomonas maltophilia" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas maltophilia"
"ncbi" "Arenimonas composti TR7-09 = DSM 18010" "Arenimonas" "Gammaproteobacteria" "Proteobacteria" "Arenimonas composti TR7-09 = DSM 18010"
"ncbi" "Oceanobacter sp. HI0075" "Oleibacter" "Gammaproteobacteria" "Proteobacteria" "Oceanobacter sp. HI0075"
"ncbi" "Burkholderia ubonensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia ubonensis"
"ncbi" "Pectobacterium carotovorum" "Pectobacterium" "Gammaproteobacteria" "Proteobacteria" "Pectobacterium carotovorum"
"ncbi" "Pantoea sp. AS-PWVM4" "Pantoea" "Gammaproteobacteria" "Proteobacteria" "Pantoea sp. AS-PWVM4"
"ncbi" "Opitutaceae bacterium TAV5" NA "Opitutae" "Verrucomicrobia" "Opitutaceae bacterium TAV5"
"ncbi" "Microbulbifer sp. ZGT114" "Microbulbifer" "Gammaproteobacteria" "Proteobacteria" "Microbulbifer sp. ZGT114"
"ncbi" "Anaeromyxobacter sp. Fw109-5" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria" "Anaeromyxobacter sp. Fw109-5"
"ncbi" "Myxococcus xanthus DK 1622" "Myxococcus" "Deltaproteobacteria" "Proteobacteria" "Myxococcus xanthus DK 1622"
"ncbi" "Pseudomonas stutzeri MF28" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas stutzeri MF28"
"ncbi" "blood disease bacterium R229" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "blood disease bacterium R229"
"ncbi" "Sphaerotilus natans subsp. natans DSM 6575" "Sphaerotilus" "Betaproteobacteria" "Proteobacteria" "Sphaerotilus natans subsp. natans DSM 6575"
"ncbi" "Pseudomonas syringae pv. glycinea str. race 4" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas syringae pv. glycinea str. race 4"
"ncbi" "Ralstonia solanacearum Po82" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia solanacearum Po82"
"ncbi" "Pseudomonas pseudoalcaligenes CECT 5344" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas pseudoalcaligenes CECT 5344"
"ncbi" "Sphingomonas hankookensis" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas hankookensis"
"ncbi" "Caulobacter sp. K31" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. K31"
"ncbi" "Burkholderia panaciterrae" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia panaciterrae"
"ncbi" "Burkholderia sp. OLGA172" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. OLGA172"
"ncbi" "Stenotrophomonas maltophilia" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas maltophilia"
"ncbi" "Bordetella bronchialis" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella bronchialis"
"ncbi" "Luteimonas sp. JM171" "Luteimonas" "Gammaproteobacteria" "Proteobacteria" "Luteimonas sp. JM171"
"ncbi" "Pseudomonas putida" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas putida"
"ncbi" "Sphingomonas endophytica" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas endophytica"
"ncbi" "Thiocapsa sp. KS1" "Thiocapsa" "Gammaproteobacteria" "Proteobacteria" "Thiocapsa sp. KS1"
"ncbi" "Leptothrix cholodnii SP-6" "Leptothrix" "Betaproteobacteria" "Proteobacteria" "Leptothrix cholodnii SP-6"
"ncbi" "Pantoea ananatis" "Pantoea" "Gammaproteobacteria" "Proteobacteria" "Pantoea ananatis"
"ncbi" "Methylovorus sp. MM1" "Methylovorus" "Betaproteobacteria" "Proteobacteria" "Methylovorus sp. MM1"
"ncbi" "Sphingomonas sp. Leaf30" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. Leaf30"
"ncbi" "Laribacter hongkongensis HLHK9" "Laribacter" "Betaproteobacteria" "Proteobacteria" "Laribacter hongkongensis HLHK9"
"ncbi" "Burkholderia cepacia" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia cepacia"
"ncbi" "Pseudomonas psychrotolerans" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas psychrotolerans"
"ncbi" "Pseudomonas alkylphenolia" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas alkylphenolia"
"ncbi" "Burkholderia ubonensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia ubonensis"
"ncbi" "Mesorhizobium sp. LNHC232B00" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. LNHC232B00"
"ncbi" "Burkholderia phytofirmans PsJN" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia phytofirmans PsJN"
"ncbi" "Xanthomonas fuscans subsp. fuscans" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas fuscans subsp. fuscans"
"ncbi" "Acinetobacter baumannii 1294243" "Acinetobacter" "Gammaproteobacteria" "Proteobacteria" "Acinetobacter baumannii 1294243"
"ncbi" "Variovorax paradoxus" "Variovorax" "Betaproteobacteria" "Proteobacteria" "Variovorax paradoxus"
"ncbi" "Rhodospirillum centenum SW" "Rhodospirillum" "Alphaproteobacteria" "Proteobacteria" "Rhodospirillum centenum SW"
"ncbi" "Sphingopyxis fribergensis" "Sphingopyxis" "Alphaproteobacteria" "Proteobacteria" "Sphingopyxis fribergensis"
"ncbi" "Paraburkholderia sordidicola" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia sordidicola"
"ncbi" "Caulobacter vibrioides" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter vibrioides"
"ncbi" "Bosea vaviloviae" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea vaviloviae"
"ncbi" "Paraburkholderia udeis" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia udeis"
"ncbi" "Ralstonia sp. PBA" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia sp. PBA"
"ncbi" "Pantoea dispersa" "Pantoea" "Gammaproteobacteria" "Proteobacteria" "Pantoea dispersa"
"ncbi" "Acidovorax sp. Leaf160" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax sp. Leaf160"
"ncbi" "Burkholderia gladioli" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia gladioli"
"ncbi" "Allochromatium vinosum DSM 180" "Allochromatium" "Gammaproteobacteria" "Proteobacteria" "Allochromatium vinosum DSM 180"
"ncbi" "Gynuella sunshinyii YC6258" "Gynuella" "Gammaproteobacteria" "Proteobacteria" "Gynuella sunshinyii YC6258"
"ncbi" "Burkholderia sp. LMG 29318" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29318"
"ncbi" "Thauera linaloolentis 47Lol = DSM 12138" "Thauera" "Betaproteobacteria" "Proteobacteria" "Thauera linaloolentis 47Lol = DSM 12138"
"ncbi" "Aeromonas allosaccharophila" "Aeromonas" "Gammaproteobacteria" "Proteobacteria" "Aeromonas allosaccharophila"
"ncbi" "Xanthomonas campestris pv. campestris str. ATCC 33913" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas campestris pv. campestris str. ATCC 33913"
"ncbi" "Vibrio sp. MEBiC08052" "Vibrio" "Gammaproteobacteria" "Proteobacteria" "Vibrio sp. MEBiC08052"
"ncbi" "Burkholderia sp. HB1" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. HB1"
"ncbi" "Acinetobacter sp. NIPH 1847" "Acinetobacter" "Gammaproteobacteria" "Proteobacteria" "Acinetobacter sp. NIPH 1847"
"ncbi" "Azoarcus sp. CIB" "Azoarcus" "Betaproteobacteria" "Proteobacteria" "Azoarcus sp. CIB"
"ncbi" "Rhizobium multihospitium" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium multihospitium"
"ncbi" "Pseudomonas sp. FeS53a" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. FeS53a"
"ncbi" "Candidatus Accumulibacter sp. BA-93" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria" "Candidatus Accumulibacter sp. BA-93"
"ncbi" "Achromobacter xylosoxidans NBRC 15126 = ATCC 27061" "Achromobacter" "Betaproteobacteria" "Proteobacteria" "Achromobacter xylosoxidans NBRC 15126 = ATCC 27061"
"ncbi" "Cupriavidus gilardii CR3" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus gilardii CR3"
"ncbi" "Bosea sp. RAC05" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea sp. RAC05"
"ncbi" "Pseudomonas citronellolis" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas citronellolis"
"ncbi" "Ralstonia solanacearum CFBP2957" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia solanacearum CFBP2957"
"ncbi" "Lysobacter antibioticus" "Lysobacter" "Gammaproteobacteria" "Proteobacteria" "Lysobacter antibioticus"
"ncbi" "Methylovorus glucosetrophus SIP3-4" "Methylovorus" "Betaproteobacteria" "Proteobacteria" "Methylovorus glucosetrophus SIP3-4"
"ncbi" "Burkholderia cepacia" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia cepacia"
"ncbi" "Pseudomonas mendocina EGD-AQ5" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas mendocina EGD-AQ5"
"ncbi" "Pseudomonas putida" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas putida"
"ncbi" "Methylobacillus sp. MM2" "Methylobacillus" "Betaproteobacteria" "Proteobacteria" "Methylobacillus sp. MM2"
"ncbi" "Stenotrophomonas maltophilia R551-3" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas maltophilia R551-3"
"ncbi" "Thioflavicoccus mobilis 8321" "Thioflavicoccus" "Gammaproteobacteria" "Proteobacteria" "Thioflavicoccus mobilis 8321"
"ncbi" "Bosea sp. Root381" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea sp. Root381"
"ncbi" "Escherichia fergusonii ATCC 35469" "Escherichia" "Gammaproteobacteria" "Proteobacteria" "Escherichia fergusonii ATCC 35469"
"ncbi" "Pseudomonas savastanoi pv. glycinea" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas savastanoi pv. glycinea"
"ncbi" "Acidovorax avenae subsp. avenae ATCC 19860" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax avenae subsp. avenae ATCC 19860"
"ncbi" "Amantichitinum ursilacus" "Amantichitinum" "Betaproteobacteria" "Proteobacteria" "Amantichitinum ursilacus"
"ncbi" "Aureimonas sp. AU20" "Aureimonas" "Alphaproteobacteria" "Proteobacteria" "Aureimonas sp. AU20"
"ncbi" "Bordetella hinzii" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella hinzii"
"ncbi" "Caulobacter crescentus OR37" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter crescentus OR37"
"ncbi" "Rhodospirillum centenum SW" "Rhodospirillum" "Alphaproteobacteria" "Proteobacteria" "Rhodospirillum centenum SW"
"ncbi" "Burkholderia sp. LMG 29314" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29314"
"ncbi" "Delftia acidovorans CCUG 274B" "Delftia" "Betaproteobacteria" "Proteobacteria" "Delftia acidovorans CCUG 274B"
"ncbi" "Marinobacterium sp. ST58-10" "Marinobacterium" "Gammaproteobacteria" "Proteobacteria" "Marinobacterium sp. ST58-10"
"ncbi" "Cupriavidus sp. HMR-1" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus sp. HMR-1"
"ncbi" "Cupriavidus sp. IDO" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus sp. IDO"
"ncbi" "Burkholderia phymatum STM815" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia phymatum STM815"
"ncbi" "Burkholderia sp. TSV86" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. TSV86"
"ncbi" "Aeromonas hydrophila ML09-119" "Aeromonas" "Gammaproteobacteria" "Proteobacteria" "Aeromonas hydrophila ML09-119"
"ncbi" "Pandoraea norimbergensis" "Pandoraea" "Betaproteobacteria" "Proteobacteria" "Pandoraea norimbergensis"
"ncbi" "Rhodospirillum photometricum DSM 122" "Pararhodospirillum" "Alphaproteobacteria" "Proteobacteria" "Rhodospirillum photometricum DSM 122"
"ncbi" "Caulobacter sp. Root655" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. Root655"
"ncbi" "Ralstonia insidiosa" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia insidiosa"
"ncbi" "Asticcacaulis sp. AC460" "Asticcacaulis" "Alphaproteobacteria" "Proteobacteria" "Asticcacaulis sp. AC460"
"ncbi" "Trabulsiella guamensis ATCC 49490" "Trabulsiella" "Gammaproteobacteria" "Proteobacteria" "Trabulsiella guamensis ATCC 49490"
"ncbi" "Rhodospirillum rubrum ATCC 11170" "Rhodospirillum" "Alphaproteobacteria" "Proteobacteria" "Rhodospirillum rubrum ATCC 11170"
"ncbi" "Thauera sp. MZ1T" "Thauera" "Betaproteobacteria" "Proteobacteria" "Thauera sp. MZ1T"
"ncbi" "Burkholderia cenocepacia" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia cenocepacia"
"ncbi" "Alcanivorax hongdengensis A-11-3" "Alcanivorax" "Gammaproteobacteria" "Proteobacteria" "Alcanivorax hongdengensis A-11-3"
"ncbi" "Pseudomonas sp. CFII64" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. CFII64"
"ncbi" "Stenotrophomonas maltophilia" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas maltophilia"
"ncbi" "Dyella japonica A8" "Dyella" "Gammaproteobacteria" "Proteobacteria" "Dyella japonica A8"
"ncbi" "Sphingomonas sp. Leaf16" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. Leaf16"
"ncbi" "Alcanivorax sp. HI0044" "Alcanivorax" "Gammaproteobacteria" "Proteobacteria" "Alcanivorax sp. HI0044"
"ncbi" "Acidovorax sp. CF316" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax sp. CF316"
"ncbi" "Sandaracinus amylolyticus" "Sandaracinus" "Deltaproteobacteria" "Proteobacteria" "Sandaracinus amylolyticus"
"ncbi" "Pseudomonas putida" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas putida"
"ncbi" "Pseudomonas putida GB-1" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas putida GB-1"
"ncbi" "Pandoraea sp. SD6-2" "Pandoraea" "Betaproteobacteria" "Proteobacteria" "Pandoraea sp. SD6-2"
"ncbi" "Burkholderia phymatum STM815" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia phymatum STM815"
"ncbi" "Asticcacaulis sp. YBE204" "Asticcacaulis" "Alphaproteobacteria" "Proteobacteria" "Asticcacaulis sp. YBE204"
"ncbi" "Pseudomonas putida CSV86" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas putida CSV86"
"ncbi" "Burkholderia diffusa" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia diffusa"
"ncbi" "Paracoccus sp. MKU1" "Paracoccus" "Alphaproteobacteria" "Proteobacteria" "Paracoccus sp. MKU1"
"ncbi" "Pandoraea pnomenusa 3kgm" "Pandoraea" "Betaproteobacteria" "Proteobacteria" "Pandoraea pnomenusa 3kgm"
"ncbi" "Cronobacter sakazakii SP291" "Cronobacter" "Gammaproteobacteria" "Proteobacteria" "Cronobacter sakazakii SP291"
"ncbi" "Burkholderia dolosa AU0158" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia dolosa AU0158"
"ncbi" "Burkholderia cepacia" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia cepacia"
"ncbi" "Thiocapsa marina 5811" "Thiocapsa" "Gammaproteobacteria" "Proteobacteria" "Thiocapsa marina 5811"
"ncbi" "Caulobacter sp. K31" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. K31"
"ncbi" "Sphingomonas sp. TDK1" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. TDK1"
"ncbi" "Burkholderia sp. LMG 29320" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29320"
"ncbi" "Mesorhizobium sp. AA22" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. AA22"
"ncbi" "Sphingobium ummariense RL-3" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium ummariense RL-3"
"ncbi" "Serratia liquefaciens" "Serratia" "Gammaproteobacteria" "Proteobacteria" "Serratia liquefaciens"
"ncbi" "Thiobacillus denitrificans ATCC 25259" "Thiobacillus" "Betaproteobacteria" "Proteobacteria" "Thiobacillus denitrificans ATCC 25259"
"ncbi" "Novosphingobium barchaimii" "Novosphingobium" "Alphaproteobacteria" "Proteobacteria" "Novosphingobium barchaimii"
"ncbi" "Xanthomonas arboricola pv. juglandis" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas arboricola pv. juglandis"
"ncbi" "Pseudomonas aeruginosa" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas aeruginosa"
"ncbi" "Yokenella regensburgei ATCC 43003" "Yokenella" "Gammaproteobacteria" "Proteobacteria" "Yokenella regensburgei ATCC 43003"
"ncbi" "Pseudomonas sp. FeS53a" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. FeS53a"
"ncbi" "Pandoraea thiooxydans" "Pandoraea" "Betaproteobacteria" "Proteobacteria" "Pandoraea thiooxydans"
"ncbi" "Pseudomonas syringae" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas syringae"
"ncbi" "Shewanella sp. W3-18-1" "Shewanella" "Gammaproteobacteria" "Proteobacteria" "Shewanella sp. W3-18-1"
"ncbi" "Stenotrophomonas maltophilia EPM1" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas maltophilia EPM1"
"ncbi" "Agrobacterium tumefaciens str. Kerr 14" "Agrobacterium" "Alphaproteobacteria" "Proteobacteria" "Agrobacterium tumefaciens str. Kerr 14"
"ncbi" "Cystobacter fuscus DSM 2262" "Cystobacter" "Deltaproteobacteria" "Proteobacteria" "Cystobacter fuscus DSM 2262"
"ncbi" "Burkholderia vietnamiensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia vietnamiensis"
"ncbi" "Burkholderia sp. YI23" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. YI23"
"ncbi" "Cronobacter dublinensis subsp. dublinensis LMG 23823" "Cronobacter" "Gammaproteobacteria" "Proteobacteria" "Cronobacter dublinensis subsp. dublinensis LMG 23823"
"ncbi" "Acidovorax citrulli AAC00-1" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax citrulli AAC00-1"
"ncbi" "Celeribacter indicus" "Celeribacter" "Alphaproteobacteria" "Proteobacteria" "Celeribacter indicus"
"ncbi" "Kluyvera intermedia" "Kluyvera" "Gammaproteobacteria" "Proteobacteria" "Kluyvera intermedia"
"ncbi" "Burkholderia glathei PML1(12)" NA NA NA "Burkholderia glathei PML1(12)"
"ncbi" "Pseudomonas syringae" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas syringae"
